ImageName,Age,Gender,Race,Expression,Glass,beauty
113165.jpg,31,-1,2,-1,-1,74.88
113168.jpg,23,-1,1,-1,-1,51.22
113169.jpg,41,1,2,-1,1,47.97
113173.jpg,29,-1,2,1,-1,69.81
113185.jpg,23,-1,1,1,-1,58.66
113194.jpg,24,-1,2,1,-1,72.19
113199.jpg,30,-1,2,1,-1,52.97
113201.jpg,31,-1,2,1,-1,68.31
113206.jpg,34,1,2,1,-1,69.19
113209.jpg,34,-1,2,1,-1,55.59
113212.jpg,25,-1,2,-1,-1,62.81
113229.jpg,25,-1,2,-1,-1,71.69
113230.jpg,36,1,0,-1,-1,64.19
113243.jpg,23,-1,1,-1,-1,72.56
113244.jpg,38,-1,2,1,-1,53.25
113276.jpg,36,1,2,-1,-1,44.19
113279.jpg,41,-1,2,1,-1,72
113310.jpg,34,-1,2,-1,-1,76.5
113311.jpg,33,-1,2,-1,-1,57.09
113323.jpg,44,1,2,1,-1,65.25
113335.jpg,30,-1,2,1,-1,72.94
113338.jpg,30,-1,2,1,-1,63.66
113350.jpg,43,1,2,-1,1,51.34
113352.jpg,29,-1,2,1,-1,62.66
113363.jpg,33,1,2,1,-1,67.56
113364.jpg,45,-1,2,-1,-1,53.03
113391.jpg,32,1,2,1,-1,75.75
113393.jpg,25,-1,2,-1,-1,72.69
113401.jpg,31,1,2,1,-1,59.44
113415.jpg,51,1,2,1,-1,45.84
113416.jpg,47,-1,2,1,1,46.72
113419.jpg,30,-1,2,1,-1,55.03
113423.jpg,30,-1,2,-1,-1,45.06
113432.jpg,32,-1,2,1,-1,62.13
113449.jpg,32,-1,2,-1,-1,76.81
113463.jpg,37,1,2,1,1,57.47
113464.jpg,24,-1,1,-1,-1,68.75
113466.jpg,25,-1,2,1,-1,59.81
113480.jpg,44,1,2,1,-1,48.81
113487.jpg,32,-1,2,1,-1,60.78
113499.jpg,30,-1,2,-1,-1,60.16
113500.jpg,32,-1,2,-1,-1,70.38
113509.jpg,35,-1,2,1,-1,54.31
113527.jpg,30,1,2,-1,-1,69.5
113532.jpg,26,-1,2,-1,-1,72.25
113539.jpg,38,1,2,-1,-1,64.5
113543.jpg,27,1,2,1,-1,35.22
113545.jpg,24,-1,2,-1,-1,58.09
113547.jpg,39,-1,2,1,-1,58.25
113548.jpg,35,1,2,1,-1,54.38
113550.jpg,32,-1,2,-1,-1,77.88
113563.jpg,24,-1,2,-1,-1,75.69
113564.jpg,64,1,2,1,-1,32.09
113590.jpg,23,-1,2,-1,-1,72.13
113599.jpg,30,-1,2,-1,-1,75.38
113601.jpg,47,1,2,1,-1,55.09
113602.jpg,23,-1,2,-1,-1,48.31
113606.jpg,32,-1,2,-1,-1,72.56
113609.jpg,25,-1,2,-1,-1,61.94
113625.jpg,56,-1,2,1,-1,45.09
113628.jpg,31,-1,2,1,-1,64.75
113638.jpg,31,1,2,-1,-1,74.81
113642.jpg,27,-1,2,1,-1,55.22
113658.jpg,50,1,3,1,-1,25.06
113674.jpg,32,-1,2,1,-1,68.06
113677.jpg,20,-1,2,1,-1,49.56
113687.jpg,44,-1,2,1,-1,67
113694.jpg,24,-1,1,-1,-1,86.25
113697.jpg,32,-1,2,1,-1,45.56
113703.jpg,31,-1,2,1,-1,77.81
113706.jpg,24,-1,2,-1,-1,60.97
113712.jpg,26,1,2,-1,-1,34.5
113722.jpg,31,-1,2,-1,-1,51.25
113729.jpg,31,-1,2,-1,-1,69.13
113733.jpg,31,-1,2,1,1,45.34
113739.jpg,24,-1,2,-1,-1,64.31
113741.jpg,30,-1,2,1,-1,71.63
113745.jpg,23,-1,1,-1,-1,70.56
113746.jpg,30,-1,1,1,-1,59.09
113747.jpg,18,1,3,-1,-1,22.17
113749.jpg,26,-1,2,-1,-1,62.44
113758.jpg,25,1,1,-1,-1,51.59
113767.jpg,26,1,1,1,1,63.69
113768.jpg,47,1,0,1,-1,16.3
113776.jpg,23,-1,3,-1,-1,54.31
113785.jpg,33,-1,2,1,-1,67.63
113794.jpg,27,-1,2,-1,-1,64.81
113798.jpg,24,-1,2,1,-1,82.44
113820.jpg,35,1,2,-1,-1,59.78
113823.jpg,57,1,2,-1,-1,45.81
113831.jpg,33,1,3,-1,-1,23.69
113833.jpg,47,1,2,2,-1,53.66
113848.jpg,26,1,2,-1,-1,66
113873.jpg,33,-1,2,-1,-1,72.69
113875.jpg,37,-1,2,2,-1,51.78
113900.jpg,23,-1,2,1,1,53.19
113901.jpg,23,-1,2,-1,-1,72.56
113904.jpg,30,-1,2,-1,-1,76.44
113905.jpg,26,-1,2,-1,-1,65.13
113909.jpg,32,1,2,1,-1,59.25
113927.jpg,25,-1,2,-1,-1,61.56
113930.jpg,25,-1,2,-1,-1,69.5
113954.jpg,32,-1,2,1,-1,43.19
113964.jpg,22,-1,2,-1,-1,57.5
113967.jpg,31,-1,2,1,-1,56.31
113969.jpg,23,1,2,-1,-1,76.75
113973.jpg,50,1,3,-1,1,22.73
113981.jpg,26,1,2,-1,-1,55.84
113983.jpg,28,-1,2,1,-1,62.25
113988.jpg,17,-1,2,-1,-1,29.81
113996.jpg,54,1,2,-1,-1,29.34
114001.jpg,32,-1,2,1,-1,45.44
114003.jpg,31,-1,2,1,-1,69.81
114007.jpg,31,1,2,1,-1,63.41
114015.jpg,25,-1,2,1,-1,75.94
114021.jpg,39,1,2,1,-1,67.38
114024.jpg,31,-1,2,-1,-1,76.81
114036.jpg,65,1,2,1,-1,15.49
114041.jpg,27,-1,2,-1,-1,50.78
114045.jpg,53,1,2,1,-1,17.08
114047.jpg,41,1,2,1,-1,50.72
114048.jpg,33,-1,2,-1,-1,75.19
114058.jpg,42,1,2,1,-1,44.53
114075.jpg,33,1,2,-1,-1,80
114086.jpg,20,1,2,2,-1,45.22
114097.jpg,22,-1,2,1,-1,49.69
114099.jpg,27,-1,2,1,-1,55.81
114103.jpg,26,-1,1,-1,-1,64.69
114107.jpg,31,-1,2,-1,-1,64.44
114116.jpg,34,-1,2,1,-1,69
114140.jpg,29,-1,2,-1,-1,80.38
114143.jpg,34,1,3,-1,-1,45.13
114145.jpg,23,-1,2,-1,-1,64.56
114150.jpg,31,-1,2,-1,-1,56.41
114151.jpg,32,-1,2,1,-1,49.78
114152.jpg,28,1,1,-1,-1,31.52
114154.jpg,26,-1,2,1,-1,79.31
114160.jpg,28,-1,2,-1,-1,71.69
114188.jpg,27,-1,2,-1,-1,60.91
114200.jpg,25,-1,2,1,-1,67.25
114201.jpg,25,-1,2,-1,-1,54
114208.jpg,30,-1,2,-1,-1,64.63
114211.jpg,31,1,2,-1,-1,61.34
114212.jpg,27,-1,2,2,-1,54.25
114220.jpg,33,-1,2,1,-1,48.19
114241.jpg,23,-1,2,-1,-1,80.19
114247.jpg,32,-1,2,1,-1,71.88
114259.jpg,45,1,2,-1,-1,49.94
114271.jpg,57,1,2,1,-1,14.34
114275.jpg,31,-1,2,1,-1,76.19
114293.jpg,34,-1,2,1,-1,48.94
114294.jpg,52,1,2,1,-1,24.86
114307.jpg,43,1,2,1,-1,13.87
114310.jpg,46,-1,2,1,-1,47.22
114333.jpg,40,-1,2,1,-1,62.94
114345.jpg,55,1,2,1,1,47.56
114367.jpg,28,-1,3,1,-1,32.09
114380.jpg,24,-1,2,1,-1,55.03
114385.jpg,28,-1,2,-1,-1,60.53
114392.jpg,32,-1,2,-1,-1,77.25
114393.jpg,27,1,2,-1,-1,61.28
114395.jpg,32,-1,2,1,-1,66.19
114397.jpg,32,1,2,1,-1,51.72
114398.jpg,30,1,1,-1,-1,38.97
114411.jpg,30,-1,2,-1,-1,68.56
114421.jpg,22,-1,1,-1,-1,64.19
114422.jpg,22,-1,2,-1,-1,78.31
114430.jpg,26,-1,2,2,-1,53.19
114439.jpg,32,1,2,1,-1,60.91
114460.jpg,45,1,2,-1,-1,54.34
114464.jpg,34,-1,2,2,-1,44.53
114465.jpg,29,-1,2,1,-1,72.38
114466.jpg,34,1,2,1,-1,63.34
114472.jpg,21,-1,2,1,-1,46.19
114474.jpg,19,-1,2,-1,-1,49.97
114476.jpg,32,-1,2,1,-1,62.16
114484.jpg,36,-1,2,1,-1,38.72
114502.jpg,27,-1,2,-1,-1,50.13
114512.jpg,24,1,2,-1,-1,69.88
114527.jpg,36,-1,2,1,-1,49.94
114538.jpg,26,-1,2,1,-1,66.19
114544.jpg,37,1,2,-1,-1,60.41
114583.jpg,31,-1,2,1,-1,69.88
114587.jpg,43,1,2,1,-1,57.53
114596.jpg,26,-1,2,-1,-1,58.97
114626.jpg,28,-1,2,1,-1,49.09
114628.jpg,43,-1,2,1,-1,72.81
114645.jpg,39,1,2,-1,1,36.16
114663.jpg,55,1,2,-1,-1,25.05
114666.jpg,28,-1,2,-1,-1,70.38
114667.jpg,26,-1,2,1,-1,43.44
114670.jpg,32,1,2,-1,-1,73.19
114691.jpg,32,-1,2,1,-1,57.78
114693.jpg,25,1,2,-1,-1,65.19
114704.jpg,25,-1,2,-1,-1,64.81
114705.jpg,44,1,2,1,-1,43.56
114711.jpg,46,1,2,-1,-1,58.03
114716.jpg,30,-1,2,1,-1,59.38
114720.jpg,43,-1,2,1,-1,52.44
114730.jpg,25,-1,2,-1,-1,70.44
114731.jpg,28,-1,2,1,-1,59.03
114734.jpg,30,-1,2,1,-1,59.63
114739.jpg,34,-1,2,1,-1,52.34
114740.jpg,36,1,3,-1,-1,50.84
114741.jpg,32,1,2,-1,-1,71.81
114746.jpg,32,-1,2,1,-1,56.47
114753.jpg,33,-1,2,1,-1,46.59
114763.jpg,32,-1,2,1,-1,60.16
114764.jpg,33,-1,2,1,-1,60.5
114765.jpg,38,1,2,-1,-1,33.47
114775.jpg,62,1,2,1,-1,60.63
114777.jpg,31,-1,2,-1,-1,65.81
114787.jpg,30,-1,2,-1,-1,60.66
114798.jpg,29,-1,2,1,-1,71.94
114818.jpg,32,-1,2,1,-1,64.88
114825.jpg,28,-1,1,1,-1,62.25
114829.jpg,30,1,2,-1,-1,61.72
114830.jpg,44,1,2,-1,-1,52.91
114832.jpg,33,1,2,-1,-1,69
114837.jpg,31,-1,2,1,-1,58.5
114842.jpg,24,-1,2,1,-1,71.25
114855.jpg,31,-1,2,1,-1,57.25
114860.jpg,24,-1,2,-1,-1,59.22
114862.jpg,40,1,1,-1,-1,41.63
114864.jpg,45,1,2,-1,-1,44.97
114878.jpg,29,-1,2,1,-1,60.59
114900.jpg,28,-1,2,1,-1,44.53
114910.jpg,33,-1,2,1,-1,53.56
114913.jpg,24,-1,2,-1,-1,84.81
114923.jpg,33,-1,2,1,-1,80.81
114928.jpg,23,-1,2,-1,-1,65.69
114939.jpg,43,-1,2,2,-1,57.72
114957.jpg,32,-1,2,1,-1,83.88
114959.jpg,46,1,2,1,-1,60.63
114965.jpg,23,-1,2,-1,-1,65.75
114970.jpg,26,-1,2,1,-1,70.63
114972.jpg,23,-1,2,-1,-1,68.56
114985.jpg,27,-1,2,-1,-1,73.31
114992.jpg,32,-1,2,1,-1,67.81
114993.jpg,35,1,2,-1,-1,61.63
114995.jpg,42,1,2,1,-1,60.97
115010.jpg,62,1,1,1,-1,23.63
115016.jpg,28,-1,2,1,-1,41.66
115017.jpg,38,1,2,1,-1,57.31
115018.jpg,33,-1,2,1,-1,67.63
115024.jpg,55,1,1,-1,1,42.34
115031.jpg,31,1,2,1,-1,71.81
115063.jpg,27,-1,2,-1,-1,73.31
115070.jpg,24,-1,2,1,-1,74.5
115072.jpg,28,-1,2,-1,-1,77.06
115082.jpg,27,1,2,1,-1,63.91
115087.jpg,46,-1,2,1,-1,56.78
115099.jpg,45,1,2,-1,-1,62.97
115106.jpg,52,1,2,-1,-1,43.84
115107.jpg,26,-1,2,-1,-1,55.59
115118.jpg,57,1,2,-1,-1,32.22
115121.jpg,31,-1,2,1,-1,68.63
115123.jpg,30,-1,2,1,-1,86.63
115136.jpg,39,1,2,-1,-1,56.81
115138.jpg,56,1,1,-1,-1,29.55
115151.jpg,34,1,2,1,-1,55.25
115156.jpg,24,-1,2,-1,-1,54.91
115159.jpg,55,1,2,1,-1,25.8
115164.jpg,26,-1,2,1,-1,69
115170.jpg,27,-1,2,1,-1,67.88
115172.jpg,29,-1,1,1,-1,50.94
115174.jpg,32,-1,2,1,-1,64.94
115175.jpg,43,1,2,1,-1,66.56
115180.jpg,23,-1,2,1,-1,75.38
115189.jpg,33,-1,3,1,-1,60.44
115191.jpg,61,1,2,-1,-1,32.06
115209.jpg,23,-1,2,-1,-1,71.25
115222.jpg,32,-1,2,1,-1,57.38
115223.jpg,45,1,2,1,-1,30.7
115229.jpg,31,1,3,1,-1,31.8
115232.jpg,41,-1,2,1,-1,53.41
115234.jpg,31,-1,2,1,-1,43.03
115237.jpg,30,-1,2,1,-1,58.72
115243.jpg,26,-1,2,1,-1,41.56
115244.jpg,43,1,2,1,-1,51.56
115245.jpg,45,1,2,1,-1,43.78
115247.jpg,25,-1,1,1,-1,49.41
115266.jpg,24,-1,2,-1,-1,68.69
115275.jpg,33,-1,2,2,-1,50.47
115278.jpg,12,-1,2,-1,-1,65.69
115282.jpg,30,-1,2,1,-1,72.81
115292.jpg,37,1,2,-1,-1,55.19
115293.jpg,26,-1,3,1,-1,67.75
115295.jpg,64,1,2,-1,-1,53.44
115305.jpg,33,-1,2,-1,-1,50.56
115315.jpg,31,1,2,-1,-1,56.78
115320.jpg,22,-1,1,1,-1,49.75
115326.jpg,49,1,2,1,-1,33.19
115328.jpg,28,1,2,-1,-1,70.44
115331.jpg,25,-1,1,-1,-1,67.06
115343.jpg,41,-1,2,1,-1,47.19
115346.jpg,44,1,3,1,1,24.2
115348.jpg,34,1,2,-1,-1,61.72
115354.jpg,26,-1,3,1,-1,45.94
115360.jpg,72,-1,2,1,-1,36.38
115361.jpg,28,-1,2,-1,-1,83.88
115367.jpg,33,1,2,1,-1,49.66
115370.jpg,24,1,2,-1,-1,69.13
115384.jpg,28,-1,3,-1,-1,37.41
115402.jpg,48,1,2,-1,-1,21.36
115425.jpg,30,-1,2,1,-1,60.88
115450.jpg,41,1,3,1,-1,17.95
115452.jpg,27,-1,2,-1,-1,74.13
115455.jpg,28,-1,1,-1,-1,70.13
115463.jpg,29,-1,2,-1,-1,69.06
115465.jpg,23,-1,2,1,-1,73.38
115468.jpg,27,-1,2,1,-1,66.13
115469.jpg,26,-1,2,-1,-1,79.75
115478.jpg,24,1,3,-1,-1,44
115481.jpg,26,-1,2,-1,-1,77.81
115483.jpg,25,-1,2,1,-1,65.31
115487.jpg,46,1,2,1,-1,48.13
115493.jpg,43,1,2,-1,-1,54.16
115494.jpg,24,-1,2,-1,-1,77.63
115503.jpg,34,1,2,1,-1,57.41
115517.jpg,37,-1,2,1,-1,49.75
115518.jpg,23,-1,2,-1,-1,74.38
115530.jpg,32,-1,2,-1,-1,58.69
115537.jpg,24,1,2,-1,-1,73
115544.jpg,28,-1,2,-1,-1,56.25
115551.jpg,31,-1,2,1,-1,44.38
115565.jpg,34,1,2,-1,-1,73.19
115580.jpg,29,-1,2,-1,-1,86.31
115581.jpg,40,-1,2,2,-1,63.03
115588.jpg,28,-1,2,1,-1,65.69
115589.jpg,36,1,2,1,-1,54.63
115590.jpg,27,-1,2,1,-1,69.19
115600.jpg,28,-1,2,-1,-1,66.75
115603.jpg,40,1,0,-1,-1,65.38
115609.jpg,57,1,2,-1,-1,45.5
115651.jpg,29,-1,2,1,-1,46.94
115652.jpg,24,-1,2,-1,-1,51.53
115661.jpg,29,-1,2,1,-1,59.47
115667.jpg,41,1,2,1,-1,59.66
115671.jpg,35,-1,2,1,-1,59.19
115672.jpg,33,1,2,-1,-1,45.78
115673.jpg,26,-1,2,1,-1,63.94
115688.jpg,38,-1,1,-1,-1,66.25
115694.jpg,25,-1,2,1,-1,67.56
115695.jpg,23,-1,2,-1,-1,63.47
115703.jpg,43,1,3,-1,1,30.53
115730.jpg,32,-1,0,1,-1,54.31
115735.jpg,30,1,2,-1,-1,67.25
115745.jpg,32,1,2,-1,-1,64.88
115752.jpg,30,-1,2,1,-1,66.63
115759.jpg,42,1,2,1,-1,66.56
115778.jpg,30,-1,0,1,-1,57
115781.jpg,37,1,2,-1,-1,48.47
115786.jpg,27,-1,2,-1,-1,71.06
115804.jpg,38,-1,2,1,-1,42.19
115806.jpg,31,-1,2,1,-1,72.56
115816.jpg,31,-1,2,1,-1,66.69
115823.jpg,23,-1,2,-1,-1,70.94
115827.jpg,74,1,2,-1,-1,15.13
115841.jpg,29,1,2,-1,-1,72.19
115844.jpg,28,-1,2,1,-1,62.59
115848.jpg,33,-1,2,1,-1,72.25
115853.jpg,30,-1,2,-1,-1,74.38
115865.jpg,48,1,3,1,-1,27.22
115870.jpg,51,-1,2,1,-1,57.81
115878.jpg,36,1,2,1,-1,63.88
115879.jpg,34,1,2,-1,-1,68.94
115882.jpg,44,1,3,1,-1,32.56
115889.jpg,27,-1,3,1,-1,59.5
115902.jpg,53,-1,2,1,-1,47.47
115911.jpg,31,1,3,-1,-1,54.25
115916.jpg,28,-1,2,1,-1,48.44
115923.jpg,33,1,2,1,-1,62.66
115924.jpg,23,-1,2,-1,-1,67.38
115940.jpg,29,-1,2,1,1,46.22
115949.jpg,4,-1,2,-1,-1,33.38
115950.jpg,30,-1,1,-1,-1,65.19
115952.jpg,23,-1,2,-1,-1,79.88
115959.jpg,31,-1,2,-1,-1,59.69
115973.jpg,25,-1,3,1,-1,49.66
115978.jpg,30,-1,2,-1,-1,62.13
115984.jpg,32,-1,2,-1,-1,69.81
115996.jpg,32,-1,2,-1,-1,72
116005.jpg,30,-1,2,-1,-1,69.56
116016.jpg,35,-1,2,1,-1,51.75
116018.jpg,33,-1,2,1,-1,62.19
116027.jpg,35,-1,2,2,-1,37.63
116028.jpg,49,1,1,-1,-1,57.5
116032.jpg,29,1,2,1,-1,75.94
116041.jpg,31,-1,2,1,-1,64.75
116050.jpg,29,-1,2,1,-1,78.31
116055.jpg,32,-1,2,1,-1,61.06
116056.jpg,36,-1,2,1,-1,53.28
116058.jpg,30,-1,2,1,-1,52.69
116078.jpg,30,-1,2,-1,-1,77
116081.jpg,39,1,2,1,-1,59.78
116106.jpg,24,-1,2,1,-1,63.5
116121.jpg,56,1,2,-1,1,52.75
116124.jpg,37,1,2,-1,-1,53.78
116131.jpg,23,-1,1,-1,-1,49.06
116135.jpg,48,1,2,-1,-1,61.78
116148.jpg,33,1,2,-1,-1,63.47
116155.jpg,30,-1,0,1,-1,67.25
116164.jpg,44,1,2,1,-1,23.48
116166.jpg,42,1,2,1,-1,25.81
116170.jpg,24,-1,2,-1,-1,63.75
116176.jpg,23,-1,2,-1,-1,51.78
116178.jpg,63,1,2,-1,-1,41.53
116188.jpg,26,-1,2,1,-1,50.91
116196.jpg,34,-1,2,-1,-1,62.88
116202.jpg,32,-1,2,-1,-1,66.38
116205.jpg,31,-1,2,1,-1,68.88
116211.jpg,31,1,2,-1,-1,60.28
116213.jpg,43,1,2,1,-1,45.84
116222.jpg,34,1,2,-1,-1,56.88
116223.jpg,40,1,2,-1,-1,59.88
116224.jpg,24,-1,1,1,-1,74
116227.jpg,31,-1,2,1,-1,56.84
116228.jpg,45,1,2,2,-1,59.41
116231.jpg,23,-1,2,-1,-1,82.88
116236.jpg,30,-1,2,1,-1,55.94
116237.jpg,27,-1,2,1,-1,65.69
116242.jpg,26,-1,2,1,-1,69.88
116245.jpg,23,1,1,1,-1,57.97
116247.jpg,31,-1,2,1,-1,72.63
116251.jpg,58,1,3,1,-1,49.19
116255.jpg,20,-1,2,1,-1,57.97
116263.jpg,36,-1,2,2,-1,30.27
116268.jpg,37,1,2,1,-1,58.94
116280.jpg,11,-1,2,1,-1,41.5
116285.jpg,46,1,2,-1,1,53
116292.jpg,23,-1,2,-1,-1,65.69
116304.jpg,26,-1,2,-1,-1,63.28
116309.jpg,24,-1,2,-1,-1,75.63
116327.jpg,33,1,2,-1,-1,51.47
116328.jpg,28,-1,2,-1,-1,60.06
116346.jpg,25,1,1,1,-1,59.25
116347.jpg,24,-1,2,-1,-1,66.19
116351.jpg,65,1,2,-1,-1,52.16
116358.jpg,31,1,2,-1,-1,61.16
116383.jpg,31,1,2,-1,-1,53.72
116397.jpg,26,-1,2,-1,-1,57.88
116404.jpg,26,-1,2,2,-1,66.38
116409.jpg,33,1,2,1,-1,66.5
116425.jpg,23,-1,2,-1,-1,70.56
116440.jpg,23,1,2,-1,-1,66.5
116458.jpg,28,-1,3,-1,-1,52.97
116477.jpg,23,1,1,-1,-1,69.5
116481.jpg,22,1,2,1,-1,69.38
116483.jpg,40,1,2,2,-1,63.28
116487.jpg,23,-1,1,-1,-1,79
116493.jpg,27,-1,2,1,-1,44
116501.jpg,26,-1,2,-1,-1,69.38
116503.jpg,27,-1,2,-1,-1,51.5
116511.jpg,23,-1,1,-1,-1,52.97
116513.jpg,34,-1,2,1,-1,56.78
116522.jpg,64,1,2,1,1,28.13
116524.jpg,26,-1,0,-1,-1,72.69
116528.jpg,23,1,0,-1,-1,72.81
116535.jpg,41,1,3,1,-1,28.94
116539.jpg,31,-1,2,-1,-1,76.63
116544.jpg,64,1,2,-1,-1,41.66
116556.jpg,48,1,2,-1,-1,61.41
116558.jpg,59,-1,2,1,-1,36.06
116570.jpg,38,-1,2,1,-1,46.56
116573.jpg,43,1,2,1,-1,71.88
116587.jpg,45,1,2,-1,1,40.72
116589.jpg,32,-1,2,1,-1,74
116597.jpg,26,-1,2,1,1,49.38
116617.jpg,23,-1,1,1,-1,77.5
116624.jpg,33,1,2,-1,-1,70.25
116627.jpg,29,-1,2,1,-1,61.31
116628.jpg,33,-1,2,1,-1,52.03
116629.jpg,33,-1,2,1,-1,76.31
116636.jpg,28,-1,2,-1,-1,74.69
116643.jpg,30,-1,2,1,-1,43.69
116647.jpg,28,-1,2,1,-1,57.31
116648.jpg,29,-1,2,-1,-1,33.75
116650.jpg,32,-1,2,1,-1,56.47
116653.jpg,30,-1,2,-1,-1,65.56
116657.jpg,45,1,3,1,-1,26.25
116668.jpg,32,-1,2,1,-1,58.88
116685.jpg,23,1,1,1,1,45.88
116686.jpg,29,-1,2,-1,-1,68.75
116688.jpg,47,-1,2,-1,-1,30.69
116689.jpg,22,1,2,-1,-1,71.44
116707.jpg,23,-1,1,1,-1,33.94
116717.jpg,63,1,2,1,-1,31.13
116718.jpg,24,-1,1,-1,-1,73.13
116719.jpg,25,1,2,1,-1,52.22
116723.jpg,34,1,3,-1,-1,69.69
116730.jpg,47,1,2,-1,1,39.47
116737.jpg,17,1,2,-1,-1,60.38
116747.jpg,61,1,2,1,1,47.78
116750.jpg,46,1,2,-1,-1,62.59
116753.jpg,29,-1,2,1,-1,67.25
116775.jpg,44,1,2,-1,-1,61.28
116776.jpg,48,1,2,1,-1,27.14
116778.jpg,47,1,3,-1,1,30.83
116785.jpg,46,1,2,1,-1,49.28
116802.jpg,31,-1,2,2,-1,51.16
116806.jpg,29,-1,3,1,-1,58.25
116810.jpg,34,1,2,1,-1,41.94
116819.jpg,22,-1,1,-1,-1,67.56
116826.jpg,33,-1,2,2,-1,48.69
116833.jpg,64,1,2,1,-1,13.3
116860.jpg,31,1,2,1,-1,61.5
116874.jpg,49,1,2,-1,-1,25.95
116877.jpg,22,1,1,-1,-1,62.75
116885.jpg,29,1,2,-1,-1,58.97
116889.jpg,27,-1,2,-1,-1,72
116900.jpg,37,1,2,-1,-1,68
116903.jpg,24,-1,2,-1,-1,64.69
116913.jpg,69,1,2,2,-1,14.97
116919.jpg,52,1,3,-1,-1,18.98
116920.jpg,31,1,2,1,-1,69.75
116936.jpg,38,-1,2,1,-1,50.63
116944.jpg,25,-1,2,-1,-1,60.06
116945.jpg,36,-1,2,1,-1,51.81
116958.jpg,27,-1,1,-1,-1,78.69
116978.jpg,64,1,2,-1,-1,21.8
116996.jpg,22,-1,1,-1,-1,54.88
117007.jpg,33,-1,2,2,-1,51.31
117018.jpg,31,-1,2,1,-1,75.38
117021.jpg,54,1,2,-1,-1,36.91
117025.jpg,33,1,2,-1,-1,68.44
117028.jpg,42,-1,2,1,-1,44.09
117037.jpg,40,1,3,-1,-1,32.03
117043.jpg,39,-1,2,1,-1,53.69
117048.jpg,28,-1,2,1,-1,72.38
117050.jpg,35,-1,2,1,-1,54.91
117065.jpg,26,1,2,1,-1,66.88
117077.jpg,31,-1,2,-1,-1,53.34
117101.jpg,25,-1,1,1,-1,85.81
117103.jpg,42,-1,2,-1,-1,52.84
117109.jpg,29,-1,2,-1,-1,43.28
117111.jpg,41,-1,2,1,-1,42.72
117112.jpg,63,1,2,1,-1,37.34
117113.jpg,65,1,2,1,1,49.81
117131.jpg,43,1,2,-1,-1,60.78
117136.jpg,30,-1,2,-1,-1,76.25
117137.jpg,31,-1,2,-1,-1,75.88
117138.jpg,35,-1,2,2,-1,50.59
117147.jpg,43,1,2,2,-1,36.19
117149.jpg,31,-1,2,1,-1,64.13
117153.jpg,47,-1,2,1,-1,36.22
117169.jpg,23,1,1,1,-1,60.94
117173.jpg,32,-1,3,1,-1,45.44
117175.jpg,69,1,2,-1,-1,35.81
117192.jpg,24,-1,2,-1,-1,67
117193.jpg,34,-1,2,1,-1,48.59
117197.jpg,28,1,2,-1,-1,59.41
117216.jpg,33,-1,2,1,-1,67.19
117217.jpg,30,-1,2,-1,-1,64.56
117224.jpg,29,-1,2,1,-1,72.81
117233.jpg,33,-1,2,1,-1,44.72
117236.jpg,33,-1,2,1,-1,61.63
117241.jpg,44,1,2,-1,-1,68.94
117263.jpg,37,-1,2,1,-1,69.31
117284.jpg,31,-1,2,1,-1,72.69
117292.jpg,54,-1,2,-1,-1,52.47
117309.jpg,31,-1,2,1,-1,49.16
117315.jpg,33,-1,2,1,-1,63
117318.jpg,23,-1,2,-1,-1,66.56
117329.jpg,42,1,2,1,-1,37.59
117330.jpg,26,-1,2,-1,-1,66.19
117333.jpg,26,1,2,-1,-1,69.88
117365.jpg,62,1,2,1,-1,66.88
117370.jpg,31,-1,2,2,-1,70.19
117372.jpg,28,-1,1,1,-1,75.13
117376.jpg,31,-1,2,1,-1,75.81
117377.jpg,26,-1,2,1,-1,70.56
117381.jpg,30,-1,2,1,-1,71.13
117387.jpg,31,-1,2,1,-1,66.56
117395.jpg,23,-1,2,-1,-1,72.13
117419.jpg,67,1,2,-1,-1,41.66
117428.jpg,24,1,1,-1,-1,70.56
117462.jpg,18,-1,2,2,-1,48.38
117464.jpg,34,1,2,-1,-1,59.97
117468.jpg,40,1,2,1,-1,22.19
117474.jpg,43,1,2,-1,-1,40.5
117479.jpg,33,-1,2,1,-1,50.03
117483.jpg,28,1,2,-1,-1,68.69
117499.jpg,60,1,2,-1,-1,15.41
117500.jpg,31,-1,1,-1,-1,42.63
117505.jpg,61,-1,2,1,1,34.59
117518.jpg,32,-1,2,2,-1,48.88
117528.jpg,41,-1,2,1,-1,48.06
117557.jpg,34,1,2,1,-1,37.78
117585.jpg,47,1,2,1,-1,27.22
117588.jpg,47,1,2,-1,-1,50.94
117613.jpg,32,-1,2,1,-1,52.28
117616.jpg,57,1,2,1,-1,56.06
117617.jpg,47,1,2,1,-1,67.38
117618.jpg,45,1,2,1,-1,46.25
117649.jpg,65,1,2,-1,-1,49
117654.jpg,35,-1,3,1,-1,35.84
117667.jpg,40,1,2,1,-1,67.44
117669.jpg,38,-1,2,-1,-1,32.84
117673.jpg,33,1,2,1,-1,55.19
117690.jpg,36,1,2,1,-1,54.44
117692.jpg,45,1,2,-1,-1,78.19
117705.jpg,46,1,2,-1,-1,28.56
117717.jpg,21,-1,2,-1,-1,53.75
117718.jpg,28,-1,2,1,-1,69.25
117724.jpg,33,-1,2,1,-1,64.75
117725.jpg,45,1,1,2,-1,23.69
117727.jpg,33,1,2,1,-1,68.75
